Wall time,Step,Value
1753500379.3578467,9371648,662.0
1753500403.0367515,9388032,662.0
1753500427.0734458,9404416,662.0
1753500448.9378917,9420800,662.0
1753500472.6787994,9437184,662.0
1753500496.3371222,9453568,663.0
1753500518.4802089,9469952,663.0
1753500542.166493,9486336,663.0
1753500565.8446765,9502720,663.0
1753500589.4848166,9519104,663.0
1753500611.2109747,9535488,663.0
1753500635.2101386,9551872,663.0
1753500659.0718133,9568256,663.0
1753500681.0148695,9584640,663.0
1753500704.9092426,9601024,663.0
1753500728.7608614,9617408,663.0
1753500750.5905392,9633792,663.0
1753500774.3902295,9650176,663.0
1753500798.1919374,9666560,663.0
1753500820.0301392,9682944,664.0
1753500843.7623582,9699328,664.0
1753500868.0087717,9715712,664.0
1753500889.9761698,9732096,664.0
1753500913.7250016,9748480,664.0
1753500937.938674,9764864,664.0
1753500961.919346,9781248,664.0
1753500984.2419324,9797632,664.0
1753501007.9284418,9814016,664.0
1753501031.8950272,9830400,664.0
1753501054.009907,9846784,664.0
1753501077.8747246,9863168,664.0
1753501101.5153952,9879552,664.0
1753501123.7640138,9895936,664.0
1753501147.406468,9912320,664.0
1753501171.0701723,9928704,664.0
1753501193.3074672,9945088,665.0
1753501217.1831775,9961472,665.0
1753501240.8059945,9977856,665.0
1753501262.9638848,9994240,665.0
1753501286.7689557,10010624,665.0
1753501310.6104527,10027008,665.0
1753501332.5750082,10043392,665.0
1753501355.877087,10059776,665.0
1753501379.7410681,10076160,665.0
1753501403.484485,10092544,665.0
1753501425.7821875,10108928,665.0
1753501449.267578,10125312,665.0
1753501472.9010532,10141696,665.0
1753501495.2514665,10158080,665.0
1753501518.7951684,10174464,665.0
1753501542.4312663,10190848,665.0
1753501564.5683422,10207232,665.0
1753501588.1836457,10223616,666.0
1753501611.729428,10240000,666.0
1753501633.6935163,10256384,666.0
1753501657.5840733,10272768,666.0
1753501681.2591677,10289152,666.0
1753501702.9205933,10305536,666.0
1753501726.501015,10321920,666.0
1753501750.2825255,10338304,666.0
1753501772.228458,10354688,666.0
1753501795.8662612,10371072,666.0
1753501819.7640684,10387456,666.0
1753501843.4929311,10403840,666.0
1753501865.9036574,10420224,666.0
1753501891.432582,10436608,666.0
1753501915.4682813,10452992,666.0
1753501937.4298084,10469376,666.0
1753501961.0918057,10485760,666.0
1753501989.1589944,10502144,666.0
1753502013.6098065,10518528,666.0
1753502035.6671221,10534912,666.0
1753502059.7619555,10551296,666.0
1753502084.0043428,10567680,666.0
1753502106.164086,10584064,667.0
1753502130.0389962,10600448,667.0
1753502154.372646,10616832,667.0
1753502176.6447449,10633216,667.0
1753502200.4092267,10649600,667.0
1753502224.3336966,10665984,667.0
1753502247.0651653,10682368,667.0
1753502270.6294343,10698752,667.0
1753502294.6502242,10715136,667.0
1753502319.0656023,10731520,667.0
1753502341.0760336,10747904,667.0
1753502364.8533647,10764288,667.0
1753502389.143517,10780672,667.0
1753502411.670242,10797056,667.0
1753502435.2363758,10813440,667.0
1753502459.9350517,10829824,667.0
1753502482.3192518,10846208,667.0
1753502506.3496542,10862592,667.0
1753502530.3485496,10878976,667.0
1753502554.162752,10895360,667.0
1753502576.7661793,10911744,667.0
1753502600.365867,10928128,667.0
1753502624.1054375,10944512,667.0
1753502646.6778872,10960896,668.0
1753502670.5052931,10977280,668.0
1753502694.3623407,10993664,668.0
1753502717.0205224,11010048,668.0
1753502741.0909767,11026432,668.0
1753502765.4117303,11042816,668.0
1753502789.2472808,11059200,668.0
1753502811.736159,11075584,668.0
1753502835.5728195,11091968,668.0
1753502859.3683686,11108352,668.0
1753502881.8428984,11124736,668.0
1753502905.7753155,11141120,668.0
1753502929.7740555,11157504,668.0
1753502952.0080235,11173888,668.0
1753502976.0034165,11190272,668.0
1753503000.009108,11206656,668.0
1753503022.4353466,11223040,668.0
1753503046.2754703,11239424,668.0
1753503070.552733,11255808,668.0
1753503094.7255187,11272192,668.0
1753503116.5364585,11288576,668.0
1753503140.868949,11304960,668.0
1753503164.8091648,11321344,668.0
1753503186.931039,11337728,668.0
1753503210.7408826,11354112,668.0
1753503234.8695183,11370496,668.0
1753503256.7825987,11386880,669.0
1753503280.630817,11403264,669.0
1753503304.6846774,11419648,669.0
1753503327.0859034,11436032,669.0
1753503350.8934436,11452416,669.0
1753503374.9857962,11468800,669.0
1753503399.1582644,11485184,669.0
1753503421.4440408,11501568,669.0
1753503445.2286665,11517952,669.0
1753503469.3542933,11534336,669.0
1753503491.5322783,11550720,669.0
1753503515.2534077,11567104,669.0
1753503539.3997629,11583488,669.0
1753503562.0204222,11599872,669.0
1753503585.5527434,11616256,669.0
1753503609.75818,11632640,669.0
1753503634.4000387,11649024,669.0
1753503656.5524974,11665408,669.0
1753503680.5964682,11681792,669.0
1753503704.739138,11698176,669.0
1753503727.2291813,11714560,669.0
1753503751.4008486,11730944,669.0
1753503775.9338574,11747328,669.0
1753503799.8070664,11763712,669.0
1753503822.2355192,11780096,669.0
1753503846.4141212,11796480,669.0
1753503870.1812499,11812864,669.0
1753503893.118459,11829248,670.0
1753503917.0588057,11845632,670.0
1753503940.924289,11862016,670.0
1753503963.517188,11878400,670.0
1753503987.210322,11894784,670.0
1753504011.1113362,11911168,670.0
1753504035.1845398,11927552,670.0
1753504057.685495,11943936,670.0
1753504081.7413933,11960320,670.0
1753504105.8450513,11976704,670.0
1753504128.4065132,11993088,670.0
1753504152.0436401,12009472,670.0
1753504175.9812145,12025856,670.0
1753504198.4342506,12042240,670.0
1753504222.3134794,12058624,670.0
1753504246.3021357,12075008,670.0
1753504268.4820812,12091392,670.0
1753504292.2440228,12107776,670.0
1753504316.3356404,12124160,670.0
1753504340.2677088,12140544,670.0
1753504362.4244266,12156928,670.0
1753504386.5122905,12173312,670.0
1753504410.5449665,12189696,670.0
1753504432.7356272,12206080,670.0
1753504456.6013727,12222464,670.0
1753504480.4713066,12238848,670.0
1753504502.5939114,12255232,670.0
1753504526.5310447,12271616,671.0
1753504550.8815289,12288000,671.0
1753504574.930657,12304384,671.0
1753504597.2169013,12320768,671.0
1753504621.3089304,12337152,671.0
1753504645.648017,12353536,671.0
1753504668.0377088,12369920,671.0
1753504692.1979694,12386304,671.0
1753504716.1702805,12402688,671.0
1753504738.844795,12419072,671.0
1753504764.241773,12435456,671.0
1753504788.0929904,12451840,671.0
1753504812.3225677,12468224,671.0
1753504834.6186812,12484608,671.0
1753504857.9490597,12500992,671.0
1753504882.1195936,12517376,671.0
1753504904.5700805,12533760,671.0
1753504928.0984552,12550144,671.0
1753504952.500618,12566528,671.0
1753504974.9554386,12582912,671.0
1753504998.6073468,12599296,671.0
1753505022.5478792,12615680,671.0
1753505046.658721,12632064,671.0
1753505069.1246498,12648448,671.0
1753505092.8696282,12664832,671.0
1753505116.698842,12681216,671.0
1753505139.647722,12697600,671.0
1753505163.6390224,12713984,671.0
1753505187.592767,12730368,671.0
1753505211.4572272,12746752,671.0
1753505233.9167447,12763136,671.0
1753505257.7374845,12779520,671.0
1753505281.848107,12795904,671.0
1753505304.371167,12812288,671.0
1753505328.2146668,12828672,672.0
1753505352.2139468,12845056,672.0
1753505374.6924195,12861440,672.0
1753505398.23763,12877824,672.0
1753505422.055721,12894208,672.0
1753505445.2939386,12910592,672.0
1753505468.2573652,12926976,672.0
1753505492.7065094,12943360,672.0
1753505516.5629134,12959744,672.0
1753505538.9231684,12976128,672.0
1753505562.8818996,12992512,672.0
1753505586.7473233,13008896,672.0
1753505609.1211696,13025280,672.0
1753505633.393512,13041664,672.0
1753505657.232689,13058048,672.0
1753505679.7391546,13074432,672.0
1753505703.5460353,13090816,672.0
1753505727.6303086,13107200,672.0
1753505751.7054489,13123584,672.0
1753505774.0561686,13139968,672.0
1753505798.1744974,13156352,672.0
1753505822.205363,13172736,672.0
1753505844.6568003,13189120,672.0
1753505868.5033212,13205504,672.0
1753505892.3841455,13221888,672.0
1753505914.844172,13238272,672.0
1753505938.6124845,13254656,672.0
1753505962.3992126,13271040,672.0
1753505986.5740907,13287424,672.0
1753506008.9318862,13303808,672.0
1753506032.806092,13320192,672.0
1753506057.2993639,13336576,672.0
1753506079.4487715,13352960,672.0
1753506103.1531177,13369344,673.0
1753506127.2111304,13385728,673.0
1753506149.5530186,13402112,673.0
1753506173.0540514,13418496,673.0
1753506196.8298032,13434880,673.0
1753506220.9866881,13451264,673.0
1753506243.3386624,13467648,673.0
1753506266.9469173,13484032,673.0
1753506291.1917276,13500416,673.0
1753506313.782375,13516800,673.0
1753506338.0250566,13533184,673.0
1753506361.805219,13549568,673.0
1753506384.7315245,13565952,673.0
1753506408.5260255,13582336,673.0
1753506432.4136312,13598720,673.0
1753506456.5015495,13615104,673.0
1753506479.0003536,13631488,673.0
1753506502.6840665,13647872,673.0
1753506526.4524407,13664256,673.0
